Year,LocationAbbr,LocationDesc,PriorityArea1,Topic,Data_Value_Unit,Data_Value,LowConfidenceLimit,HighConfidenceLimit,Break_Out_Category,Break_Out,TopicId,BreakOutCategoryId,BreakOutId,GeoLocation
2013,IL,Illinois,Million Hearts,Stroke,Percent (%),4.4,4.0,4.8,Race,Other,T6,BOC04,RAC07,"(40.48501028300046, -88.99771017799969)"
2013,NY,New York,Million Hearts,Stroke,Percent (%),3.0,2.8,3.2,Race,Hispanic,T6,BOC04,RAC04,"(42.82700103200045, -75.54397042699964)"
2012,VT,Vermont,Million Hearts,Stroke,Percent (%),4.0,3.7,4.3,Race,Non-Hispanic White,T6,BOC04,RAC01,"(43.62538123900049, -72.51764079099962)"
2013,VT,Vermont,Million Hearts,Stroke,Percent (%),3.3,0.0,7.7,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(43.62538123900049, -72.51764079099962)"
2013,VA,Virginia,Million Hearts,Stroke,Percent (%),4.0,3.9,4.1,Gender,Female,T6,BOC02,GEN02,"(37.54268067400045, -78.45789046299967)"
2010,IA,Iowa,Million Hearts,Stroke,Percent (%),3.7,2.8,4.6,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(42.46940091300047, -93.81649055599968)"
2011,VT,Vermont,Million Hearts,Stroke,Percent (%),4.3,0.0,10.0,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(43.62538123900049, -72.51764079099962)"
2011,AL,Alabama,Million Hearts,Stroke,Percent (%),3.7,3.6,3.9,Age,65+,T6,BOC03,AGE06,"(32.84057112200048, -86.63186076199969)"
2011,IA,Iowa,Million Hearts,Stroke,Percent (%),3.8,3.7,3.9,Overall,Overall,T6,BOC01,OVR01,"(42.46940091300047, -93.81649055599968)"
2011,MT,Montana,Million Hearts,Stroke,Percent (%),3.3,2.9,3.6,Age,65+,T6,BOC03,AGE06,"(47.06652897200047, -109.42442064499971)"
2013,WY,Wyoming,Million Hearts,Stroke,Percent (%),3.5,3.2,3.8,Race,Non-Hispanic White,T6,BOC04,RAC01,"(43.23554134300048, -108.10983035299967)"
2013,FL,Florida,Million Hearts,Stroke,Percent (%),4.3,3.9,4.6,Race,Other,T6,BOC04,RAC07,"(28.932040377000476, -81.92896053899966)"
2013,OH,Ohio,Million Hearts,Stroke,Percent (%),4.9,4.2,5.5,Race,Other,T6,BOC04,RAC07,"(40.06021014100048, -82.40426005599966)"
2013,MS,Mississippi,Million Hearts,Stroke,Percent (%),4.2,4.1,4.4,Race,Non-Hispanic White,T6,BOC04,RAC01,"(32.745510099000455, -89.53803082499968)"
2010,MT,Montana,Million Hearts,Stroke,Percent (%),4.0,3.8,4.3,Overall,Overall,T6,BOC01,OVR01,"(47.06652897200047, -109.42442064499971)"
2013,AR,Arkansas,Million Hearts,Stroke,Percent (%),4.0,3.8,4.1,Gender,Female,T6,BOC02,GEN02,"(34.74865012400045, -92.27449074299966)"
2013,IN,Indiana,Million Hearts,Stroke,Percent (%),4.4,4.3,4.5,Age,75+,T6,BOC03,AGE08,"(39.766910452000445, -86.14996019399968)"
2010,ME,Maine,Million Hearts,Stroke,Percent (%),3.7,3.5,3.9,Gender,Female,T6,BOC02,GEN02,"(45.254228894000505, -68.98503133599962)"
2010,MO,Missouri,Million Hearts,Stroke,Percent (%),3.3,3.2,3.4,Age,65+,T6,BOC03,AGE06,"(38.635790776000476, -92.56630005299968)"
2010,WI,Wisconsin,Million Hearts,Stroke,Percent (%),3.9,3.8,4.0,Gender,Female,T6,BOC02,GEN02,"(44.39319117400049, -89.81637074199966)"
2010,OR,Oregon,Million Hearts,Stroke,Percent (%),4.8,4.6,5.0,Age,75+,T6,BOC03,AGE08,"(44.56744942400047, -120.15503132599969)"
2013,AK,Alaska,Million Hearts,Stroke,Percent (%),4.5,4.1,5.0,Race,Non-Hispanic White,T6,BOC04,RAC01,"(64.84507995700051, -147.72205903599973)"
2010,MI,Michigan,Million Hearts,Stroke,Percent (%),3.1,2.1,4.1,Race,Hispanic,T6,BOC04,RAC04,"(44.6613195430005, -84.71439026999968)"
2010,PA,Pennsylvania,Million Hearts,Stroke,Percent (%),3.5,3.4,3.6,Gender,Female,T6,BOC02,GEN02,"(40.79373015200048, -77.86070029399963)"
2012,SC,South Carolina,Million Hearts,Stroke,Percent (%),4.5,4.3,4.7,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(33.998821303000454, -81.04537120699968)"
2011,WA,Washington,Million Hearts,Stroke,Percent (%),4.5,4.3,4.6,Gender,Male,T6,BOC02,GEN01,"(47.52227862900048, -120.47001078999972)"
2010,HI,Hawaii,Million Hearts,Stroke,Percent (%),4.0,3.6,4.5,Age,65+,T6,BOC03,AGE06,"(21.304850435000446, -157.85774940299973)"
2012,NE,Nebraska,Million Hearts,Stroke,Percent (%),5.7,2.5,8.8,Race,Hispanic,T6,BOC04,RAC04,"(41.6410409880005, -99.36572062299967)"
2012,HI,Hawaii,Million Hearts,Stroke,Percent (%),4.0,3.7,4.4,Age,65+,T6,BOC03,AGE06,"(21.304850435000446, -157.85774940299973)"
2012,VT,Vermont,Million Hearts,Stroke,Percent (%),4.0,3.7,4.3,Overall,Overall,T6,BOC01,OVR01,"(43.62538123900049, -72.51764079099962)"
2010,SC,South Carolina,Million Hearts,Stroke,Percent (%),4.5,4.3,4.7,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(33.998821303000454, -81.04537120699968)"
2011,NH,New Hampshire,Million Hearts,Stroke,Percent (%),4.0,3.7,4.2,Age,75+,T6,BOC03,AGE08,"(43.65595011300047, -71.50036091999965)"
2010,US,United States,Million Hearts,Stroke,Percent (%),4.0,3.9,4.0,Gender,Male,T6,BOC02,GEN01,
2011,WV,West Virginia,Million Hearts,Stroke,Percent (%),3.7,3.6,3.9,Race,Non-Hispanic White,T6,BOC04,RAC01,"(38.66551020200046, -80.71264013499967)"
2010,NC,North Carolina,Million Hearts,Stroke,Percent (%),4.1,3.5,4.6,Race,Other,T6,BOC04,RAC07,"(35.466220975000454, -79.15925046299964)"
2011,IA,Iowa,Million Hearts,Stroke,Percent (%),3.8,3.7,3.9,Race,Non-Hispanic White,T6,BOC04,RAC01,"(42.46940091300047, -93.81649055599968)"
2010,VT,Vermont,Million Hearts,Stroke,Percent (%),1.9,0.0,5.4,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(43.62538123900049, -72.51764079099962)"
2013,TX,Texas,Million Hearts,Stroke,Percent (%),4.4,4.3,4.5,Age,75+,T6,BOC03,AGE08,"(31.827240407000488, -99.42677020599967)"
2012,FL,Florida,Million Hearts,Stroke,Percent (%),3.8,3.8,3.9,Age,75+,T6,BOC03,AGE08,"(28.932040377000476, -81.92896053899966)"
2011,ME,Maine,Million Hearts,Stroke,Percent (%),3.7,3.4,3.9,Gender,Female,T6,BOC02,GEN02,"(45.254228894000505, -68.98503133599962)"
2013,NV,Nevada,Million Hearts,Stroke,Percent (%),3.9,3.0,4.9,Race,Hispanic,T6,BOC04,RAC04,"(39.493240390000494, -117.07184056399967)"
2011,NY,New York,Million Hearts,Stroke,Percent (%),3.4,3.3,3.5,Gender,Male,T6,BOC02,GEN01,"(42.82700103200045, -75.54397042699964)"
2011,UT,Utah,Million Hearts,Stroke,Percent (%),4.1,3.8,4.3,Gender,Male,T6,BOC02,GEN01,"(39.360700171000474, -111.58713063499971)"
2013,VT,Vermont,Million Hearts,Stroke,Percent (%),4.0,3.6,4.5,Age,65+,T6,BOC03,AGE06,"(43.62538123900049, -72.51764079099962)"
2012,MS,Mississippi,Million Hearts,Stroke,Percent (%),3.9,3.8,4.1,Gender,Female,T6,BOC02,GEN02,"(32.745510099000455, -89.53803082499968)"
2012,OR,Oregon,Million Hearts,Stroke,Percent (%),4.9,4.7,5.1,Gender,Male,T6,BOC02,GEN01,"(44.56744942400047, -120.15503132599969)"
2012,WY,Wyoming,Million Hearts,Stroke,Percent (%),3.2,2.9,3.5,Overall,Overall,T6,BOC01,OVR01,"(43.23554134300048, -108.10983035299967)"
2011,AR,Arkansas,Million Hearts,Stroke,Percent (%),3.5,3.4,3.7,Age,65+,T6,BOC03,AGE06,"(34.74865012400045, -92.27449074299966)"
2012,MI,Michigan,Million Hearts,Stroke,Percent (%),4.0,4.0,4.1,Gender,Male,T6,BOC02,GEN01,"(44.6613195430005, -84.71439026999968)"
2013,LA,Louisiana,Million Hearts,Stroke,Percent (%),4.3,4.2,4.4,Overall,Overall,T6,BOC01,OVR01,"(31.31266064400046, -92.44568007099969)"
2011,MA,Massachusetts,Million Hearts,Stroke,Percent (%),3.5,3.4,3.6,Gender,Male,T6,BOC02,GEN01,"(42.27687047000046, -72.08269067499964)"
2012,MT,Montana,Million Hearts,Stroke,Percent (%),4.6,4.2,4.9,Gender,Male,T6,BOC02,GEN01,"(47.06652897200047, -109.42442064499971)"
2012,RI,Rhode Island,Million Hearts,Stroke,Percent (%),3.8,3.6,4.0,Overall,Overall,T6,BOC01,OVR01,"(41.70828019300046, -71.52247031399963)"
2011,ND,North Dakota,Million Hearts,Stroke,Percent (%),4.0,3.7,4.2,Overall,Overall,T6,BOC01,OVR01,"(47.47531977900047, -100.11842104899966)"
2013,RI,Rhode Island,Million Hearts,Stroke,Percent (%),3.0,1.7,4.2,Race,Other,T6,BOC04,RAC07,"(41.70828019300046, -71.52247031399963)"
2013,MN,Minnesota,Million Hearts,Stroke,Percent (%),4.7,4.6,4.8,Age,75+,T6,BOC03,AGE08,"(46.35564873600049, -94.79420050299967)"
2012,MA,Massachusetts,Million Hearts,Stroke,Percent (%),3.5,3.4,3.6,Gender,Male,T6,BOC02,GEN01,"(42.27687047000046, -72.08269067499964)"
2012,OK,Oklahoma,Million Hearts,Stroke,Percent (%),3.7,2.3,5.1,Race,Hispanic,T6,BOC04,RAC04,"(35.47203135600046, -97.52107021399968)"
2013,ND,North Dakota,Million Hearts,Stroke,Percent (%),2.6,0.0,7.7,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(47.47531977900047, -100.11842104899966)"
2011,LA,Louisiana,Million Hearts,Stroke,Percent (%),4.2,4.1,4.3,Overall,Overall,T6,BOC01,OVR01,"(31.31266064400046, -92.44568007099969)"
2012,IL,Illinois,Million Hearts,Stroke,Percent (%),3.7,3.6,3.7,Overall,Overall,T6,BOC01,OVR01,"(40.48501028300046, -88.99771017799969)"
2012,PA,Pennsylvania,Million Hearts,Stroke,Percent (%),3.3,2.6,4.0,Race,Hispanic,T6,BOC04,RAC04,"(40.79373015200048, -77.86070029399963)"
2011,VT,Vermont,Million Hearts,Stroke,Percent (%),4.1,3.8,4.4,Overall,Overall,T6,BOC01,OVR01,"(43.62538123900049, -72.51764079099962)"
2011,WA,Washington,Million Hearts,Stroke,Percent (%),3.5,3.4,3.7,Age,65+,T6,BOC03,AGE06,"(47.52227862900048, -120.47001078999972)"
2011,MS,Mississippi,Million Hearts,Stroke,Percent (%),3.9,3.8,4.1,Gender,Female,T6,BOC02,GEN02,"(32.745510099000455, -89.53803082499968)"
2011,NY,New York,Million Hearts,Stroke,Percent (%),3.5,3.4,3.6,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(42.82700103200045, -75.54397042699964)"
2011,PA,Pennsylvania,Million Hearts,Stroke,Percent (%),4.1,3.6,4.6,Race,Other,T6,BOC04,RAC07,"(40.79373015200048, -77.86070029399963)"
2012,CO,Colorado,Million Hearts,Stroke,Percent (%),3.8,3.1,4.6,Race,Hispanic,T6,BOC04,RAC04,"(38.843840757000464, -106.13361092099967)"
2013,WA,Washington,Million Hearts,Stroke,Percent (%),4.5,4.4,4.6,Race,Non-Hispanic White,T6,BOC04,RAC01,"(47.52227862900048, -120.47001078999972)"
2012,GA,Georgia,Million Hearts,Stroke,Percent (%),4.1,4.0,4.2,Overall,Overall,T6,BOC01,OVR01,"(32.83968109300048, -83.62758034599966)"
2012,DE,Delaware,Million Hearts,Stroke,Percent (%),3.1,0.4,5.8,Race,Hispanic,T6,BOC04,RAC04,"(39.008830667000495, -75.57774116799965)"
2012,WI,Wisconsin,Million Hearts,Stroke,Percent (%),4.0,3.9,4.2,Gender,Male,T6,BOC02,GEN01,"(44.39319117400049, -89.81637074199966)"
2010,UT,Utah,Million Hearts,Stroke,Percent (%),3.7,3.4,3.9,Gender,Female,T6,BOC02,GEN02,"(39.360700171000474, -111.58713063499971)"
2012,NC,North Carolina,Million Hearts,Stroke,Percent (%),4.1,4.0,4.2,Gender,Female,T6,BOC02,GEN02,"(35.466220975000454, -79.15925046299964)"
2013,PA,Pennsylvania,Million Hearts,Stroke,Percent (%),3.8,3.8,3.9,Gender,Female,T6,BOC02,GEN02,"(40.79373015200048, -77.86070029399963)"
2011,CA,California,Million Hearts,Stroke,Percent (%),4.5,4.3,4.6,Race,Other,T6,BOC04,RAC07,"(37.63864012300047, -120.99999953799971)"
2012,IN,Indiana,Million Hearts,Stroke,Percent (%),3.5,3.4,3.6,Age,65+,T6,BOC03,AGE06,"(39.766910452000445, -86.14996019399968)"
2011,TN,Tennessee,Million Hearts,Stroke,Percent (%),4.2,4.1,4.3,Age,75+,T6,BOC03,AGE08,"(35.68094058000048, -85.77449091399967)"
2013,WA,Washington,Million Hearts,Stroke,Percent (%),4.6,4.5,4.7,Overall,Overall,T6,BOC01,OVR01,"(47.52227862900048, -120.47001078999972)"
2013,MI,Michigan,Million Hearts,Stroke,Percent (%),3.7,3.3,4.2,Race,Other,T6,BOC04,RAC07,"(44.6613195430005, -84.71439026999968)"
2012,VA,Virginia,Million Hearts,Stroke,Percent (%),4.3,4.2,4.4,Gender,Male,T6,BOC02,GEN01,"(37.54268067400045, -78.45789046299967)"
2011,NE,Nebraska,Million Hearts,Stroke,Percent (%),4.9,2.2,7.5,Race,Hispanic,T6,BOC04,RAC04,"(41.6410409880005, -99.36572062299967)"
2013,US,United States,Million Hearts,Stroke,Percent (%),4.2,4.2,4.2,Gender,Male,T6,BOC02,GEN01,
2011,CT,Connecticut,Million Hearts,Stroke,Percent (%),3.2,3.0,3.3,Age,65+,T6,BOC03,AGE06,"(41.56266102000046, -72.64984095199964)"
2011,KS,Kansas,Million Hearts,Stroke,Percent (%),4.3,4.1,4.5,Gender,Male,T6,BOC02,GEN01,"(38.34774030000045, -98.20078122699965)"
2012,ND,North Dakota,Million Hearts,Stroke,Percent (%),4.7,4.4,5.1,Age,75+,T6,BOC03,AGE08,"(47.47531977900047, -100.11842104899966)"
2013,WY,Wyoming,Million Hearts,Stroke,Percent (%),3.5,3.2,3.8,Overall,Overall,T6,BOC01,OVR01,"(43.23554134300048, -108.10983035299967)"
2011,CT,Connecticut,Million Hearts,Stroke,Percent (%),3.8,3.0,4.6,Race,Other,T6,BOC04,RAC07,"(41.56266102000046, -72.64984095199964)"
2013,SD,South Dakota,Million Hearts,Stroke,Percent (%),2.9,0.0,8.6,Race,Hispanic,T6,BOC04,RAC04,"(44.353130053000484, -100.3735306369997)"
2013,TX,Texas,Million Hearts,Stroke,Percent (%),3.8,3.6,4.0,Race,Hispanic,T6,BOC04,RAC04,"(31.827240407000488, -99.42677020599967)"
2012,NH,New Hampshire,Million Hearts,Stroke,Percent (%),4.7,2.7,6.8,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(43.65595011300047, -71.50036091999965)"
2012,TN,Tennessee,Million Hearts,Stroke,Percent (%),4.0,3.9,4.1,Race,Non-Hispanic White,T6,BOC04,RAC01,"(35.68094058000048, -85.77449091399967)"
2011,WY,Wyoming,Million Hearts,Stroke,Percent (%),3.3,0.0,6.9,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(43.23554134300048, -108.10983035299967)"
2010,NH,New Hampshire,Million Hearts,Stroke,Percent (%),3.9,3.7,4.1,Race,Non-Hispanic White,T6,BOC04,RAC01,"(43.65595011300047, -71.50036091999965)"
2013,ME,Maine,Million Hearts,Stroke,Percent (%),4.9,2.6,7.2,Race,Other,T6,BOC04,RAC07,"(45.254228894000505, -68.98503133599962)"
2010,IN,Indiana,Million Hearts,Stroke,Percent (%),4.2,3.9,4.5,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(39.766910452000445, -86.14996019399968)"
2010,IN,Indiana,Million Hearts,Stroke,Percent (%),4.9,3.8,5.9,Race,Other,T6,BOC04,RAC07,"(39.766910452000445, -86.14996019399968)"
2012,WV,West Virginia,Million Hearts,Stroke,Percent (%),3.8,3.7,3.9,Race,Non-Hispanic White,T6,BOC04,RAC01,"(38.66551020200046, -80.71264013499967)"
2010,NE,Nebraska,Million Hearts,Stroke,Percent (%),3.5,3.4,3.7,Race,Non-Hispanic White,T6,BOC04,RAC01,"(41.6410409880005, -99.36572062299967)"
2013,WI,Wisconsin,Million Hearts,Stroke,Percent (%),4.0,3.9,4.1,Gender,Female,T6,BOC02,GEN02,"(44.39319117400049, -89.81637074199966)"
2010,SC,South Carolina,Million Hearts,Stroke,Percent (%),4.3,4.2,4.5,Age,75+,T6,BOC03,AGE08,"(33.998821303000454, -81.04537120699968)"
2013,NE,Nebraska,Million Hearts,Stroke,Percent (%),4.3,4.0,4.5,Gender,Male,T6,BOC02,GEN01,"(41.6410409880005, -99.36572062299967)"
2010,KS,Kansas,Million Hearts,Stroke,Percent (%),4.2,4.0,4.4,Gender,Male,T6,BOC02,GEN01,"(38.34774030000045, -98.20078122699965)"
2012,AZ,Arizona,Million Hearts,Stroke,Percent (%),3.8,3.7,3.9,Gender,Female,T6,BOC02,GEN02,"(34.865970280000454, -111.76381127699972)"
2010,NH,New Hampshire,Million Hearts,Stroke,Percent (%),3.9,3.7,4.1,Overall,Overall,T6,BOC01,OVR01,"(43.65595011300047, -71.50036091999965)"
2011,SD,South Dakota,Million Hearts,Stroke,Percent (%),3.3,2.4,4.1,Race,Other,T6,BOC04,RAC07,"(44.353130053000484, -100.3735306369997)"
2010,TN,Tennessee,Million Hearts,Stroke,Percent (%),4.1,3.9,4.2,Gender,Male,T6,BOC02,GEN01,"(35.68094058000048, -85.77449091399967)"
2010,LA,Louisiana,Million Hearts,Stroke,Percent (%),3.8,3.6,3.9,Gender,Female,T6,BOC02,GEN02,"(31.31266064400046, -92.44568007099969)"
2012,US,United States,Million Hearts,Stroke,Percent (%),4.1,4.1,4.2,Race,Non-Hispanic Black,T6,BOC04,RAC02,
2013,NY,New York,Million Hearts,Stroke,Percent (%),3.1,3.0,3.2,Age,65+,T6,BOC03,AGE06,"(42.82700103200045, -75.54397042699964)"
2011,MI,Michigan,Million Hearts,Stroke,Percent (%),2.9,2.0,3.8,Race,Hispanic,T6,BOC04,RAC04,"(44.6613195430005, -84.71439026999968)"
2010,NM,New Mexico,Million Hearts,Stroke,Percent (%),3.8,3.6,4.1,Gender,Male,T6,BOC02,GEN01,"(34.52088095200048, -106.24058098499967)"
2011,OH,Ohio,Million Hearts,Stroke,Percent (%),3.6,3.5,3.8,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(40.06021014100048, -82.40426005599966)"
2010,UT,Utah,Million Hearts,Stroke,Percent (%),3.9,3.7,4.1,Overall,Overall,T6,BOC01,OVR01,"(39.360700171000474, -111.58713063499971)"
2010,IL,Illinois,Million Hearts,Stroke,Percent (%),3.5,3.4,3.5,Overall,Overall,T6,BOC01,OVR01,"(40.48501028300046, -88.99771017799969)"
2011,DC,"Washington, DC",Million Hearts,Stroke,Percent (%),4.4,4.1,4.8,Age,75+,T6,BOC03,AGE08,"(38.89037138500049, -77.03196112699965)"
2013,DE,Delaware,Million Hearts,Stroke,Percent (%),4.5,1.2,7.7,Race,Hispanic,T6,BOC04,RAC04,"(39.008830667000495, -75.57774116799965)"
2010,NE,Nebraska,Million Hearts,Stroke,Percent (%),3.0,2.1,3.8,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(41.6410409880005, -99.36572062299967)"
2013,OK,Oklahoma,Million Hearts,Stroke,Percent (%),3.8,3.6,3.9,Age,65+,T6,BOC03,AGE06,"(35.47203135600046, -97.52107021399968)"
2011,AL,Alabama,Million Hearts,Stroke,Percent (%),2.6,0.1,5.2,Race,Hispanic,T6,BOC04,RAC04,"(32.84057112200048, -86.63186076199969)"
2011,SC,South Carolina,Million Hearts,Stroke,Percent (%),4.0,3.9,4.1,Race,Non-Hispanic White,T6,BOC04,RAC01,"(33.998821303000454, -81.04537120699968)"
2011,MO,Missouri,Million Hearts,Stroke,Percent (%),4.4,3.4,5.3,Race,Other,T6,BOC04,RAC07,"(38.635790776000476, -92.56630005299968)"
2011,MS,Mississippi,Million Hearts,Stroke,Percent (%),4.0,3.9,4.2,Overall,Overall,T6,BOC01,OVR01,"(32.745510099000455, -89.53803082499968)"
2012,OH,Ohio,Million Hearts,Stroke,Percent (%),3.4,3.3,3.5,Age,65+,T6,BOC03,AGE06,"(40.06021014100048, -82.40426005599966)"
2011,WY,Wyoming,Million Hearts,Stroke,Percent (%),3.3,2.9,3.8,Gender,Male,T6,BOC02,GEN01,"(43.23554134300048, -108.10983035299967)"
2011,MA,Massachusetts,Million Hearts,Stroke,Percent (%),3.3,3.2,3.3,Race,Non-Hispanic White,T6,BOC04,RAC01,"(42.27687047000046, -72.08269067499964)"
2012,DE,Delaware,Million Hearts,Stroke,Percent (%),4.3,4.1,4.5,Race,Non-Hispanic White,T6,BOC04,RAC01,"(39.008830667000495, -75.57774116799965)"
2012,IA,Iowa,Million Hearts,Stroke,Percent (%),4.0,3.9,4.2,Age,75+,T6,BOC03,AGE08,"(42.46940091300047, -93.81649055599968)"
2010,NJ,New Jersey,Million Hearts,Stroke,Percent (%),3.8,3.7,4.0,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(40.13057004800049, -74.27369128799967)"
2011,CT,Connecticut,Million Hearts,Stroke,Percent (%),3.6,3.5,3.7,Gender,Male,T6,BOC02,GEN01,"(41.56266102000046, -72.64984095199964)"
2012,ME,Maine,Million Hearts,Stroke,Percent (%),3.9,3.7,4.0,Overall,Overall,T6,BOC01,OVR01,"(45.254228894000505, -68.98503133599962)"
2011,OK,Oklahoma,Million Hearts,Stroke,Percent (%),3.8,3.7,3.9,Gender,Female,T6,BOC02,GEN02,"(35.47203135600046, -97.52107021399968)"
2010,NY,New York,Million Hearts,Stroke,Percent (%),2.8,2.7,2.9,Age,65+,T6,BOC03,AGE06,"(42.82700103200045, -75.54397042699964)"
2011,AR,Arkansas,Million Hearts,Stroke,Percent (%),5.1,2.3,7.9,Race,Hispanic,T6,BOC04,RAC04,"(34.74865012400045, -92.27449074299966)"
2011,SC,South Carolina,Million Hearts,Stroke,Percent (%),4.3,4.1,4.4,Age,75+,T6,BOC03,AGE08,"(33.998821303000454, -81.04537120699968)"
2010,IL,Illinois,Million Hearts,Stroke,Percent (%),3.4,3.4,3.5,Race,Non-Hispanic White,T6,BOC04,RAC01,"(40.48501028300046, -88.99771017799969)"
2013,ND,North Dakota,Million Hearts,Stroke,Percent (%),4.3,4.0,4.5,Race,Non-Hispanic White,T6,BOC04,RAC01,"(47.47531977900047, -100.11842104899966)"
2013,FL,Florida,Million Hearts,Stroke,Percent (%),3.8,3.7,3.8,Age,75+,T6,BOC03,AGE08,"(28.932040377000476, -81.92896053899966)"
2010,KS,Kansas,Million Hearts,Stroke,Percent (%),4.0,3.9,4.2,Overall,Overall,T6,BOC01,OVR01,"(38.34774030000045, -98.20078122699965)"
2012,AL,Alabama,Million Hearts,Stroke,Percent (%),4.5,1.0,8.0,Race,Hispanic,T6,BOC04,RAC04,"(32.84057112200048, -86.63186076199969)"
2012,NY,New York,Million Hearts,Stroke,Percent (%),3.5,3.4,3.5,Gender,Male,T6,BOC02,GEN01,"(42.82700103200045, -75.54397042699964)"
2011,UT,Utah,Million Hearts,Stroke,Percent (%),3.3,2.2,4.4,Race,Other,T6,BOC04,RAC07,"(39.360700171000474, -111.58713063499971)"
2013,OH,Ohio,Million Hearts,Stroke,Percent (%),4.1,4.0,4.2,Gender,Male,T6,BOC02,GEN01,"(40.06021014100048, -82.40426005599966)"
2010,TN,Tennessee,Million Hearts,Stroke,Percent (%),4.1,3.0,5.1,Race,Other,T6,BOC04,RAC07,"(35.68094058000048, -85.77449091399967)"
2013,WI,Wisconsin,Million Hearts,Stroke,Percent (%),4.5,2.9,6.0,Race,Hispanic,T6,BOC04,RAC04,"(44.39319117400049, -89.81637074199966)"
2013,PA,Pennsylvania,Million Hearts,Stroke,Percent (%),4.3,4.1,4.4,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(40.79373015200048, -77.86070029399963)"
2013,FL,Florida,Million Hearts,Stroke,Percent (%),3.3,3.3,3.4,Age,65+,T6,BOC03,AGE06,"(28.932040377000476, -81.92896053899966)"
2011,SD,South Dakota,Million Hearts,Stroke,Percent (%),5.2,0.2,10.2,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(44.353130053000484, -100.3735306369997)"
2012,CA,California,Million Hearts,Stroke,Percent (%),3.4,3.4,3.5,Age,65+,T6,BOC03,AGE06,"(37.63864012300047, -120.99999953799971)"
2011,WY,Wyoming,Million Hearts,Stroke,Percent (%),2.7,1.0,4.3,Race,Other,T6,BOC04,RAC07,"(43.23554134300048, -108.10983035299967)"
2011,MN,Minnesota,Million Hearts,Stroke,Percent (%),3.7,3.6,3.9,Gender,Female,T6,BOC02,GEN02,"(46.35564873600049, -94.79420050299967)"
2011,PA,Pennsylvania,Million Hearts,Stroke,Percent (%),3.9,3.8,4.0,Gender,Male,T6,BOC02,GEN01,"(40.79373015200048, -77.86070029399963)"
2011,MN,Minnesota,Million Hearts,Stroke,Percent (%),4.2,4.1,4.3,Age,75+,T6,BOC03,AGE08,"(46.35564873600049, -94.79420050299967)"
2010,TX,Texas,Million Hearts,Stroke,Percent (%),4.2,4.1,4.2,Age,75+,T6,BOC03,AGE08,"(31.827240407000488, -99.42677020599967)"
2013,MO,Missouri,Million Hearts,Stroke,Percent (%),4.5,4.2,4.7,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(38.635790776000476, -92.56630005299968)"
2012,IL,Illinois,Million Hearts,Stroke,Percent (%),3.6,3.6,3.7,Race,Non-Hispanic White,T6,BOC04,RAC01,"(40.48501028300046, -88.99771017799969)"
2013,HI,Hawaii,Million Hearts,Stroke,Percent (%),5.0,4.8,5.3,Overall,Overall,T6,BOC01,OVR01,"(21.304850435000446, -157.85774940299973)"
2010,KY,Kentucky,Million Hearts,Stroke,Percent (%),4.0,3.6,4.4,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(37.645970271000465, -84.77497104799966)"
2010,MS,Mississippi,Million Hearts,Stroke,Percent (%),3.8,3.6,3.9,Gender,Female,T6,BOC02,GEN02,"(32.745510099000455, -89.53803082499968)"
2013,UT,Utah,Million Hearts,Stroke,Percent (%),4.3,4.0,4.5,Gender,Male,T6,BOC02,GEN01,"(39.360700171000474, -111.58713063499971)"
2013,MS,Mississippi,Million Hearts,Stroke,Percent (%),4.3,4.2,4.4,Overall,Overall,T6,BOC01,OVR01,"(32.745510099000455, -89.53803082499968)"
2012,NY,New York,Million Hearts,Stroke,Percent (%),3.3,3.3,3.4,Overall,Overall,T6,BOC01,OVR01,"(42.82700103200045, -75.54397042699964)"
2010,TN,Tennessee,Million Hearts,Stroke,Percent (%),3.5,3.4,3.6,Age,65+,T6,BOC03,AGE06,"(35.68094058000048, -85.77449091399967)"
2010,NC,North Carolina,Million Hearts,Stroke,Percent (%),4.1,2.7,5.6,Race,Hispanic,T6,BOC04,RAC04,"(35.466220975000454, -79.15925046299964)"
2012,VA,Virginia,Million Hearts,Stroke,Percent (%),4.4,4.2,4.6,Race,Non-Hispanic Black,T6,BOC04,RAC02,"(37.54268067400045, -78.45789046299967)"
2012,TX,Texas,Million Hearts,Stroke,Percent (%),3.7,3.6,3.8,Age,65+,T6,BOC03,AGE06,"(31.827240407000488, -99.42677020599967)"
